"region";"tid";"statistikkvariabel";"Folkemengde 1. januar og endringer i kalenderåret, etter region, tid og statistikkvariabel"
"17 Nord-Trøndelag";"2013";"Utflyttinger";3797
"17 Nord-Trøndelag";"2014";"Folkemengde";135142
"17 Nord-Trøndelag";"2014";"Levendefødte";1397
"17 Nord-Trøndelag";"2014";"Døde";1264
"17 Nord-Trøndelag";"2014";"Innflyttinger";4210
"17 Nord-Trøndelag";"2014";"Utflyttinger";3764
"17 Nord-Trøndelag";"2015";"Folkemengde";135738
"17 Nord-Trøndelag";"2015";"Levendefødte";0
"17 Nord-Trøndelag";"2015";"Døde";0
"17 Nord-Trøndelag";"2015";"Innflyttinger";0
"17 Nord-Trøndelag";"2015";"Utflyttinger";0
"18 Nordland";"1951";"Folkemengde";221809
"18 Nordland";"1951";"Levendefødte";4707
"18 Nordland";"1951";"Døde";1809
"18 Nordland";"1951";"Innflyttinger";8347
"18 Nordland";"1951";"Utflyttinger";9698
"18 Nordland";"1952";"Folkemengde";223356
"18 Nordland";"1952";"Levendefødte";4775
"18 Nordland";"1952";"Døde";1839
"18 Nordland";"1952";"Innflyttinger";7114
"18 Nordland";"1952";"Utflyttinger";8012
"18 Nordland";"1953";"Folkemengde";225394
"18 Nordland";"1953";"Levendefødte";4908
"18 Nordland";"1953";"Døde";1828
"18 Nordland";"1953";"Innflyttinger";8696
"18 Nordland";"1953";"Utflyttinger";9233
"18 Nordland";"1954";"Folkemengde";227937
"18 Nordland";"1954";"Levendefødte";4763
"18 Nordland";"1954";"Døde";1924
"18 Nordland";"1954";"Innflyttinger";8832
"18 Nordland";"1954";"Utflyttinger";9659
"18 Nordland";"1955";"Folkemengde";229949
"18 Nordland";"1955";"Levendefødte";4815
"18 Nordland";"1955";"Døde";1800
"18 Nordland";"1955";"Innflyttinger";10092
"18 Nordland";"1955";"Utflyttinger";11074
"18 Nordland";"1956";"Folkemengde";233379
"18 Nordland";"1956";"Levendefødte";4821
"18 Nordland";"1956";"Døde";1894
"18 Nordland";"1956";"Innflyttinger";10964
"18 Nordland";"1956";"Utflyttinger";12498
"18 Nordland";"1957";"Folkemengde";234772
"18 Nordland";"1957";"Levendefødte";4649
"18 Nordland";"1957";"Døde";1819
"18 Nordland";"1957";"Innflyttinger";4230
"18 Nordland";"1957";"Utflyttinger";5988
"18 Nordland";"1958";"Folkemengde";235844
"18 Nordland";"1958";"Levendefødte";4426
"18 Nordland";"1958";"Døde";1889
"18 Nordland";"1958";"Innflyttinger";4021
"18 Nordland";"1958";"Utflyttinger";5080
"18 Nordland";"1959";"Folkemengde";237322
"18 Nordland";"1959";"Levendefødte";4581
"18 Nordland";"1959";"Døde";1934
"18 Nordland";"1959";"Innflyttinger";4178
"18 Nordland";"1959";"Utflyttinger";5490
"18 Nordland";"1960";"Folkemengde";238657
"18 Nordland";"1960";"Levendefødte";4399
"18 Nordland";"1960";"Døde";1907
"18 Nordland";"1960";"Innflyttinger";4832
"18 Nordland";"1960";"Utflyttinger";7135
"18 Nordland";"1961";"Folkemengde";237530
"18 Nordland";"1961";"Levendefødte";4517
"18 Nordland";"1961";"Døde";2042
"18 Nordland";"1961";"Innflyttinger";3994
"18 Nordland";"1961";"Utflyttinger";5480
"18 Nordland";"1962";"Folkemengde";238519
"18 Nordland";"1962";"Levendefødte";4527
"18 Nordland";"1962";"Døde";2121
"18 Nordland";"1962";"Innflyttinger";5098
"18 Nordland";"1962";"Utflyttinger";5996
"18 Nordland";"1963";"Folkemengde";240027
"18 Nordland";"1963";"Levendefødte";4707
"18 Nordland";"1963";"Døde";2123
"18 Nordland";"1963";"Innflyttinger";5609
"18 Nordland";"1963";"Utflyttinger";6230
"18 Nordland";"1964";"Folkemengde";241990
"18 Nordland";"1964";"Levendefødte";4954
"18 Nordland";"1964";"Døde";2171
"18 Nordland";"1964";"Innflyttinger";4960
"18 Nordland";"1964";"Utflyttinger";6309
"18 Nordland";"1965";"Folkemengde";243424
"18 Nordland";"1965";"Levendefødte";4853
"18 Nordland";"1965";"Døde";2192
"18 Nordland";"1965";"Innflyttinger";5288
"18 Nordland";"1965";"Utflyttinger";7728
"18 Nordland";"1966";"Folkemengde";243645
"18 Nordland";"1966";"Levendefødte";4768
"18 Nordland";"1966";"Døde";2205
"18 Nordland";"1966";"Innflyttinger";5713
"18 Nordland";"1966";"Utflyttinger";7818
"18 Nordland";"1967";"Folkemengde";243767
"18 Nordland";"1967";"Levendefødte";4742
"18 Nordland";"1967";"Døde";2169
"18 Nordland";"1967";"Innflyttinger";6019
"18 Nordland";"1967";"Utflyttinger";8063
"18 Nordland";"1968";"Folkemengde";244296
"18 Nordland";"1968";"Levendefødte";4738
"18 Nordland";"1968";"Døde";2299
"18 Nordland";"1968";"Innflyttinger";5541
"18 Nordland";"1968";"Utflyttinger";8177
"18 Nordland";"1969";"Folkemengde";244166
"18 Nordland";"1969";"Levendefødte";4618
"18 Nordland";"1969";"Døde";2358
"18 Nordland";"1969";"Innflyttinger";5717
"18 Nordland";"1969";"Utflyttinger";8916
"18 Nordland";"1970";"Folkemengde";243179
"18 Nordland";"1970";"Levendefødte";4191
"18 Nordland";"1970";"Døde";2273
"18 Nordland";"1970";"Innflyttinger";6877
"18 Nordland";"1970";"Utflyttinger";10829
"18 Nordland";"1971";"Folkemengde";240951
"18 Nordland";"1971";"Levendefødte";4207
"18 Nordland";"1971";"Døde";2334
"18 Nordland";"1971";"Innflyttinger";6337
"18 Nordland";"1971";"Utflyttinger";8140
"18 Nordland";"1972";"Folkemengde";240874
"18 Nordland";"1972";"Levendefødte";3973
"18 Nordland";"1972";"Døde";2346
"18 Nordland";"1972";"Innflyttinger";6687
"18 Nordland";"1972";"Utflyttinger";7472
"18 Nordland";"1973";"Folkemengde";241778
"18 Nordland";"1973";"Levendefødte";3754
"18 Nordland";"1973";"Døde";2417
"18 Nordland";"1973";"Innflyttinger";6659
"18 Nordland";"1973";"Utflyttinger";7184
"18 Nordland";"1974";"Folkemengde";242552
"18 Nordland";"1974";"Levendefødte";3667
"18 Nordland";"1974";"Døde";2290
"18 Nordland";"1974";"Innflyttinger";6588
"18 Nordland";"1974";"Utflyttinger";7430
"18 Nordland";"1975";"Folkemengde";243017
"18 Nordland";"1975";"Levendefødte";3441
"18 Nordland";"1975";"Døde";2383
"18 Nordland";"1975";"Innflyttinger";6628
"18 Nordland";"1975";"Utflyttinger";7369
"18 Nordland";"1976";"Folkemengde";243200
"18 Nordland";"1976";"Levendefødte";3278
"18 Nordland";"1976";"Døde";2360
"18 Nordland";"1976";"Innflyttinger";5930
"18 Nordland";"1976";"Utflyttinger";7350
"18 Nordland";"1977";"Folkemengde";242723
"18 Nordland";"1977";"Levendefødte";3104
"18 Nordland";"1977";"Døde";2317
"18 Nordland";"1977";"Innflyttinger";6211
"18 Nordland";"1977";"Utflyttinger";7182
"18 Nordland";"1978";"Folkemengde";242525
"18 Nordland";"1978";"Levendefødte";3149
"18 Nordland";"1978";"Døde";2336
"18 Nordland";"1978";"Innflyttinger";6059
"18 Nordland";"1978";"Utflyttinger";6417
"18 Nordland";"1979";"Folkemengde";242965
"18 Nordland";"1979";"Levendefødte";3150
"18 Nordland";"1979";"Døde";2335
"18 Nordland";"1979";"Innflyttinger";6227
"18 Nordland";"1979";"Utflyttinger";6204
"18 Nordland";"1980";"Folkemengde";243808
"18 Nordland";"1980";"Levendefødte";3183
"18 Nordland";"1980";"Døde";2385
"18 Nordland";"1980";"Innflyttinger";6294
"18 Nordland";"1980";"Utflyttinger";6399
"18 Nordland";"1981";"Folkemengde";244493
"18 Nordland";"1981";"Levendefødte";3167
"18 Nordland";"1981";"Døde";2370
"18 Nordland";"1981";"Innflyttinger";6095
"18 Nordland";"1981";"Utflyttinger";6224
"18 Nordland";"1982";"Folkemengde";245156
"18 Nordland";"1982";"Levendefødte";3088
"18 Nordland";"1982";"Døde";2512
"18 Nordland";"1982";"Innflyttinger";5512
"18 Nordland";"1982";"Utflyttinger";6251
"18 Nordland";"1983";"Folkemengde";244974
"18 Nordland";"1983";"Levendefødte";3044
"18 Nordland";"1983";"Døde";2475
"18 Nordland";"1983";"Innflyttinger";5054
"18 Nordland";"1983";"Utflyttinger";5940
"18 Nordland";"1984";"Folkemengde";244638
"18 Nordland";"1984";"Levendefødte";3005
"18 Nordland";"1984";"Døde";2405
"18 Nordland";"1984";"Innflyttinger";4539
"18 Nordland";"1984";"Utflyttinger";6225
"18 Nordland";"1985";"Folkemengde";243563
"18 Nordland";"1985";"Levendefødte";2994
"18 Nordland";"1985";"Døde";2640
"18 Nordland";"1985";"Innflyttinger";4886
"18 Nordland";"1985";"Utflyttinger";6560
"18 Nordland";"1986";"Folkemengde";242240
"18 Nordland";"1986";"Levendefødte";3071
"18 Nordland";"1986";"Døde";2489
"18 Nordland";"1986";"Innflyttinger";5053
"18 Nordland";"1986";"Utflyttinger";7035
"18 Nordland";"1987";"Folkemengde";240838
"18 Nordland";"1987";"Levendefødte";2997
"18 Nordland";"1987";"Døde";2587
"18 Nordland";"1987";"Innflyttinger";5580
"18 Nordland";"1987";"Utflyttinger";6699
"18 Nordland";"1988";"Folkemengde";240078
"18 Nordland";"1988";"Levendefødte";3255
"18 Nordland";"1988";"Døde";2635
"18 Nordland";"1988";"Innflyttinger";5646
"18 Nordland";"1988";"Utflyttinger";6704
"18 Nordland";"1989";"Folkemengde";239611
"18 Nordland";"1989";"Levendefødte";3331
"18 Nordland";"1989";"Døde";2648
"18 Nordland";"1989";"Innflyttinger";5736
"18 Nordland";"1989";"Utflyttinger";6450
"18 Nordland";"1990";"Folkemengde";239532
"18 Nordland";"1990";"Levendefødte";3309
"18 Nordland";"1990";"Døde";2711
"18 Nordland";"1990";"Innflyttinger";5400
"18 Nordland";"1990";"Utflyttinger";6143
"18 Nordland";"1991";"Folkemengde";239403
"18 Nordland";"1991";"Levendefødte";3281
"18 Nordland";"1991";"Døde";2615
"18 Nordland";"1991";"Innflyttinger";5423
"18 Nordland";"1991";"Utflyttinger";5667
"18 Nordland";"1992";"Folkemengde";239837
"18 Nordland";"1992";"Levendefødte";3362
"18 Nordland";"1992";"Døde";2648
"18 Nordland";"1992";"Innflyttinger";5438
"18 Nordland";"1992";"Utflyttinger";5690
"18 Nordland";"1993";"Folkemengde";240300
"18 Nordland";"1993";"Levendefødte";3282
"18 Nordland";"1993";"Døde";2688
"18 Nordland";"1993";"Innflyttinger";5614
"18 Nordland";"1993";"Utflyttinger";5764
"18 Nordland";"1994";"Folkemengde";240694
"18 Nordland";"1994";"Levendefødte";3360
"18 Nordland";"1994";"Døde";2523
"18 Nordland";"1994";"Innflyttinger";5864
"18 Nordland";"1994";"Utflyttinger";6010
"18 Nordland";"1995";"Folkemengde";241426
"18 Nordland";"1995";"Levendefødte";3387
"18 Nordland";"1995";"Døde";2558
"18 Nordland";"1995";"Innflyttinger";5327
"18 Nordland";"1995";"Utflyttinger";6456
"18 Nordland";"1996";"Folkemengde";241147
"18 Nordland";"1996";"Levendefødte";3293
"18 Nordland";"1996";"Døde";2534
"18 Nordland";"1996";"Innflyttinger";5062
"18 Nordland";"1996";"Utflyttinger";6716
"18 Nordland";"1997";"Folkemengde";240255
"18 Nordland";"1997";"Levendefødte";3244
"18 Nordland";"1997";"Døde";2611
"18 Nordland";"1997";"Innflyttinger";5518
"18 Nordland";"1997";"Utflyttinger";7115
"18 Nordland";"1998";"Folkemengde";239280
"18 Nordland";"1998";"Levendefødte";3035
"18 Nordland";"1998";"Døde";2570
"18 Nordland";"1998";"Innflyttinger";5861
"18 Nordland";"1998";"Utflyttinger";7045
"18 Nordland";"1999";"Folkemengde";238547
"18 Nordland";"1999";"Levendefødte";3041
"18 Nordland";"1999";"Døde";2481
"18 Nordland";"1999";"Innflyttinger";6303
"18 Nordland";"1999";"Utflyttinger";6412
"18 Nordland";"2000";"Folkemengde";239109
"18 Nordland";"2000";"Levendefødte";2833
"18 Nordland";"2000";"Døde";2504
"18 Nordland";"2000";"Innflyttinger";6103
"18 Nordland";"2000";"Utflyttinger";7257
"18 Nordland";"2001";"Folkemengde";238295
"18 Nordland";"2001";"Levendefødte";2741
"18 Nordland";"2001";"Døde";2607
"18 Nordland";"2001";"Innflyttinger";5801
"18 Nordland";"2001";"Utflyttinger";6742
"18 Nordland";"2002";"Folkemengde";237503
"18 Nordland";"2002";"Levendefødte";2614
"18 Nordland";"2002";"Døde";2473
"18 Nordland";"2002";"Innflyttinger";5634
"18 Nordland";"2002";"Utflyttinger";6314
"18 Nordland";"2003";"Folkemengde";236950
"18 Nordland";"2003";"Levendefødte";2638
"18 Nordland";"2003";"Døde";2407
"18 Nordland";"2003";"Innflyttinger";5689
"18 Nordland";"2003";"Utflyttinger";5818
"18 Nordland";"2004";"Folkemengde";237057
"18 Nordland";"2004";"Levendefødte";2583
"18 Nordland";"2004";"Døde";2289
"18 Nordland";"2004";"Innflyttinger";5337
"18 Nordland";"2004";"Utflyttinger";5861
"18 Nordland";"2005";"Folkemengde";236825
"18 Nordland";"2005";"Levendefødte";2562
"18 Nordland";"2005";"Døde";2340
"18 Nordland";"2005";"Innflyttinger";5064
"18 Nordland";"2005";"Utflyttinger";5838
"18 Nordland";"2006";"Folkemengde";236257
"18 Nordland";"2006";"Levendefødte";2452
"18 Nordland";"2006";"Døde";2265
"18 Nordland";"2006";"Innflyttinger";5307
"18 Nordland";"2006";"Utflyttinger";6319
"18 Nordland";"2007";"Folkemengde";235436
"18 Nordland";"2007";"Levendefødte";2580
"18 Nordland";"2007";"Døde";2426
"18 Nordland";"2007";"Innflyttinger";5754
"18 Nordland";"2007";"Utflyttinger";6350
"18 Nordland";"2008";"Folkemengde";234996
"18 Nordland";"2008";"Levendefødte";2553
"18 Nordland";"2008";"Døde";2380
"18 Nordland";"2008";"Innflyttinger";5973
"18 Nordland";"2008";"Utflyttinger";5778
"18 Nordland";"2009";"Folkemengde";235380
"18 Nordland";"2009";"Levendefødte";2609
"18 Nordland";"2009";"Døde";2245
"18 Nordland";"2009";"Innflyttinger";6152
"18 Nordland";"2009";"Utflyttinger";5628
"18 Nordland";"2010";"Folkemengde";236271
"18 Nordland";"2010";"Levendefødte";2521
"18 Nordland";"2010";"Døde";2332
"18 Nordland";"2010";"Innflyttinger";6684
"18 Nordland";"2010";"Utflyttinger";5877
"18 Nordland";"2011";"Folkemengde";237280
"18 Nordland";"2011";"Levendefødte";2545
"18 Nordland";"2011";"Døde";2332
"18 Nordland";"2011";"Innflyttinger";6893
"18 Nordland";"2011";"Utflyttinger";6079
"18 Nordland";"2012";"Folkemengde";238320
"18 Nordland";"2012";"Levendefødte";2486
"18 Nordland";"2012";"Døde";2427
"18 Nordland";"2012";"Innflyttinger";7423
"18 Nordland";"2012";"Utflyttinger";6202
"18 Nordland";"2013";"Folkemengde";239611
"18 Nordland";"2013";"Levendefødte";2451
"18 Nordland";"2013";"Døde";2382
"18 Nordland";"2013";"Innflyttinger";7473
"18 Nordland";"2013";"Utflyttinger";6258
"18 Nordland";"2014";"Folkemengde";240877
"18 Nordland";"2014";"Levendefødte";2388
"18 Nordland";"2014";"Døde";2208
"18 Nordland";"2014";"Innflyttinger";7186
"18 Nordland";"2014";"Utflyttinger";6552
"18 Nordland";"2015";"Folkemengde";241682
"18 Nordland";"2015";"Levendefødte";0
"18 Nordland";"2015";"Døde";0
"18 Nordland";"2015";"Innflyttinger";0
"18 Nordland";"2015";"Utflyttinger";0
"19 Troms Romsa";"1951";"Folkemengde";117564
"19 Troms Romsa";"1951";"Levendefødte";2580
"19 Troms Romsa";"1951";"Døde";944
"19 Troms Romsa";"1951";"Innflyttinger";3947
"19 Troms Romsa";"1951";"Utflyttinger";4563
"19 Troms Romsa";"1952";"Folkemengde";118584
"19 Troms Romsa";"1952";"Levendefødte";2661
"19 Troms Romsa";"1952";"Døde";997
"19 Troms Romsa";"1952";"Innflyttinger";3876
"19 Troms Romsa";"1952";"Utflyttinger";4350
"19 Troms Romsa";"1953";"Folkemengde";119774
"19 Troms Romsa";"1953";"Levendefødte";2688
"19 Troms Romsa";"1953";"Døde";952
"19 Troms Romsa";"1953";"Innflyttinger";4283
"19 Troms Romsa";"1953";"Utflyttinger";4967
"19 Troms Romsa";"1954";"Folkemengde";120826
"19 Troms Romsa";"1954";"Levendefødte";2726
"19 Troms Romsa";"1954";"Døde";980
"19 Troms Romsa";"1954";"Innflyttinger";4578
"19 Troms Romsa";"1954";"Utflyttinger";5175
"19 Troms Romsa";"1955";"Folkemengde";121975
"19 Troms Romsa";"1955";"Levendefødte";2742
"19 Troms Romsa";"1955";"Døde";953
"19 Troms Romsa";"1955";"Innflyttinger";5182
"19 Troms Romsa";"1955";"Utflyttinger";5799
"19 Troms Romsa";"1956";"Folkemengde";123271
"19 Troms Romsa";"1956";"Levendefødte";2746
"19 Troms Romsa";"1956";"Døde";968
"19 Troms Romsa";"1956";"Innflyttinger";5277
"19 Troms Romsa";"1956";"Utflyttinger";6038
"19 Troms Romsa";"1957";"Folkemengde";124288
"19 Troms Romsa";"1957";"Levendefødte";2676
"19 Troms Romsa";"1957";"Døde";983
"19 Troms Romsa";"1957";"Innflyttinger";2557
"19 Troms Romsa";"1957";"Utflyttinger";3346
"19 Troms Romsa";"1958";"Folkemengde";125192
"19 Troms Romsa";"1958";"Levendefødte";2439
"19 Troms Romsa";"1958";"Døde";1044
"19 Troms Romsa";"1958";"Innflyttinger";2465
"19 Troms Romsa";"1958";"Utflyttinger";3229
"19 Troms Romsa";"1959";"Folkemengde";125823
"19 Troms Romsa";"1959";"Levendefødte";2607
"19 Troms Romsa";"1959";"Døde";1007
"19 Troms Romsa";"1959";"Innflyttinger";2594
"19 Troms Romsa";"1959";"Utflyttinger";3218
"19 Troms Romsa";"1960";"Folkemengde";126799
"19 Troms Romsa";"1960";"Levendefødte";2569
"19 Troms Romsa";"1960";"Døde";1037
"19 Troms Romsa";"1960";"Innflyttinger";3403
"19 Troms Romsa";"1960";"Utflyttinger";4182
"19 Troms Romsa";"1961";"Folkemengde";127771
"19 Troms Romsa";"1961";"Levendefødte";2592
"19 Troms Romsa";"1961";"Døde";1107
"19 Troms Romsa";"1961";"Innflyttinger";2411
"19 Troms Romsa";"1961";"Utflyttinger";3616
"19 Troms Romsa";"1962";"Folkemengde";128051
"19 Troms Romsa";"1962";"Levendefødte";2559
"19 Troms Romsa";"1962";"Døde";1011
"19 Troms Romsa";"1962";"Innflyttinger";3248
"19 Troms Romsa";"1962";"Utflyttinger";3722
"19 Troms Romsa";"1963";"Folkemengde";129125
"19 Troms Romsa";"1963";"Levendefødte";2589
"19 Troms Romsa";"1963";"Døde";1072
"19 Troms Romsa";"1963";"Innflyttinger";3191
"19 Troms Romsa";"1963";"Utflyttinger";3953
"19 Troms Romsa";"1964";"Folkemengde";129880
"19 Troms Romsa";"1964";"Levendefødte";2791
"19 Troms Romsa";"1964";"Døde";1218
"19 Troms Romsa";"1964";"Innflyttinger";3156
"19 Troms Romsa";"1964";"Utflyttinger";3603
"19 Troms Romsa";"1965";"Folkemengde";131006
"19 Troms Romsa";"1965";"Levendefødte";2818
"19 Troms Romsa";"1965";"Døde";1132
"19 Troms Romsa";"1965";"Innflyttinger";3688
"19 Troms Romsa";"1965";"Utflyttinger";4144
"19 Troms Romsa";"1966";"Folkemengde";132236
"19 Troms Romsa";"1966";"Levendefødte";2889
"19 Troms Romsa";"1966";"Døde";1239
"19 Troms Romsa";"1966";"Innflyttinger";4088
"19 Troms Romsa";"1966";"Utflyttinger";4739
"19 Troms Romsa";"1967";"Folkemengde";132938
"19 Troms Romsa";"1967";"Levendefødte";2981
"19 Troms Romsa";"1967";"Døde";1173
"19 Troms Romsa";"1967";"Innflyttinger";4366
"19 Troms Romsa";"1967";"Utflyttinger";4447
"19 Troms Romsa";"1968";"Folkemengde";134665
"19 Troms Romsa";"1968";"Levendefødte";2943
"19 Troms Romsa";"1968";"Døde";1209
"19 Troms Romsa";"1968";"Innflyttinger";4622
"19 Troms Romsa";"1968";"Utflyttinger";5197
"19 Troms Romsa";"1969";"Folkemengde";135832
"19 Troms Romsa";"1969";"Levendefødte";2865
"19 Troms Romsa";"1969";"Døde";1218
"19 Troms Romsa";"1969";"Innflyttinger";4507
"19 Troms Romsa";"1969";"Utflyttinger";5436
"19 Troms Romsa";"1970";"Folkemengde";136563
"19 Troms Romsa";"1970";"Levendefødte";2675
"19 Troms Romsa";"1970";"Døde";1277
"19 Troms Romsa";"1970";"Innflyttinger";5500
"19 Troms Romsa";"1970";"Utflyttinger";6377
"19 Troms Romsa";"1971";"Folkemengde";136805
"19 Troms Romsa";"1971";"Levendefødte";2732
"19 Troms Romsa";"1971";"Døde";1311
"19 Troms Romsa";"1971";"Innflyttinger";4772
"19 Troms Romsa";"1971";"Utflyttinger";5025
"19 Troms Romsa";"1972";"Folkemengde";137925
"19 Troms Romsa";"1972";"Levendefødte";2632
"19 Troms Romsa";"1972";"Døde";1233
"19 Troms Romsa";"1972";"Innflyttinger";5657
"19 Troms Romsa";"1972";"Utflyttinger";4799
"19 Troms Romsa";"1973";"Folkemengde";140116
"19 Troms Romsa";"1973";"Levendefødte";2530
"19 Troms Romsa";"1973";"Døde";1355
"19 Troms Romsa";"1973";"Innflyttinger";5625
"19 Troms Romsa";"1973";"Utflyttinger";5000
"19 Troms Romsa";"1974";"Folkemengde";141914
"19 Troms Romsa";"1974";"Levendefødte";2442
"19 Troms Romsa";"1974";"Døde";1213
"19 Troms Romsa";"1974";"Innflyttinger";5337
"19 Troms Romsa";"1974";"Utflyttinger";5203
"19 Troms Romsa";"1975";"Folkemengde";143232
"19 Troms Romsa";"1975";"Levendefødte";2175
"19 Troms Romsa";"1975";"Døde";1320
"19 Troms Romsa";"1975";"Innflyttinger";5379
"19 Troms Romsa";"1975";"Utflyttinger";5291
"19 Troms Romsa";"1976";"Folkemengde";144102
"19 Troms Romsa";"1976";"Levendefødte";2075
"19 Troms Romsa";"1976";"Døde";1233
"19 Troms Romsa";"1976";"Innflyttinger";4664
"19 Troms Romsa";"1976";"Utflyttinger";5333
"19 Troms Romsa";"1977";"Folkemengde";144276
"19 Troms Romsa";"1977";"Levendefødte";1934
"19 Troms Romsa";"1977";"Døde";1225
"19 Troms Romsa";"1977";"Innflyttinger";5246
"19 Troms Romsa";"1977";"Utflyttinger";5541
"19 Troms Romsa";"1978";"Folkemengde";144679
"19 Troms Romsa";"1978";"Levendefødte";1989
"19 Troms Romsa";"1978";"Døde";1243
"19 Troms Romsa";"1978";"Innflyttinger";4918
"19 Troms Romsa";"1978";"Utflyttinger";5079
"19 Troms Romsa";"1979";"Folkemengde";145262
"19 Troms Romsa";"1979";"Levendefødte";1935
"19 Troms Romsa";"1979";"Døde";1257
"19 Troms Romsa";"1979";"Innflyttinger";4786
"19 Troms Romsa";"1979";"Utflyttinger";4692
"19 Troms Romsa";"1980";"Folkemengde";145996
"19 Troms Romsa";"1980";"Levendefødte";2058
"19 Troms Romsa";"1980";"Døde";1259
"19 Troms Romsa";"1980";"Innflyttinger";4726
"19 Troms Romsa";"1980";"Utflyttinger";4704
"19 Troms Romsa";"1981";"Folkemengde";146818
"19 Troms Romsa";"1981";"Levendefødte";2040
"19 Troms Romsa";"1981";"Døde";1288
"19 Troms Romsa";"1981";"Innflyttinger";4779
"19 Troms Romsa";"1981";"Utflyttinger";4785
"19 Troms Romsa";"1982";"Folkemengde";147568
"19 Troms Romsa";"1982";"Levendefødte";2029
"19 Troms Romsa";"1982";"Døde";1407
"19 Troms Romsa";"1982";"Innflyttinger";4531
"19 Troms Romsa";"1982";"Utflyttinger";5030
"19 Troms Romsa";"1983";"Folkemengde";147690
"19 Troms Romsa";"1983";"Levendefødte";1924
"19 Troms Romsa";"1983";"Døde";1295
"19 Troms Romsa";"1983";"Innflyttinger";4361
"19 Troms Romsa";"1983";"Utflyttinger";4997
"19 Troms Romsa";"1984";"Folkemengde";147679
"19 Troms Romsa";"1984";"Levendefødte";1968
"19 Troms Romsa";"1984";"Døde";1281
"19 Troms Romsa";"1984";"Innflyttinger";3986
"19 Troms Romsa";"1984";"Utflyttinger";5208
"19 Troms Romsa";"1985";"Folkemengde";147145
"19 Troms Romsa";"1985";"Levendefødte";1991
"19 Troms Romsa";"1985";"Døde";1374
"19 Troms Romsa";"1985";"Innflyttinger";4190
"19 Troms Romsa";"1985";"Utflyttinger";5252
"19 Troms Romsa";"1986";"Folkemengde";146702
"19 Troms Romsa";"1986";"Levendefødte";1994
"19 Troms Romsa";"1986";"Døde";1311
"19 Troms Romsa";"1986";"Innflyttinger";4482
"19 Troms Romsa";"1986";"Utflyttinger";5329
"19 Troms Romsa";"1987";"Folkemengde";146519
"19 Troms Romsa";"1987";"Levendefødte";2064
"19 Troms Romsa";"1987";"Døde";1504
"19 Troms Romsa";"1987";"Innflyttinger";4619
"19 Troms Romsa";"1987";"Utflyttinger";5188
"19 Troms Romsa";"1988";"Folkemengde";146489
"19 Troms Romsa";"1988";"Levendefødte";2101
"19 Troms Romsa";"1988";"Døde";1421
"19 Troms Romsa";"1988";"Innflyttinger";4590
"19 Troms Romsa";"1988";"Utflyttinger";5097
"19 Troms Romsa";"1989";"Folkemengde";146648
"19 Troms Romsa";"1989";"Levendefødte";2107
"19 Troms Romsa";"1989";"Døde";1402
"19 Troms Romsa";"1989";"Innflyttinger";4447
"19 Troms Romsa";"1989";"Utflyttinger";5181
"19 Troms Romsa";"1990";"Folkemengde";146594
"19 Troms Romsa";"1990";"Levendefødte";2247
"19 Troms Romsa";"1990";"Døde";1444
"19 Troms Romsa";"1990";"Innflyttinger";4475
"19 Troms Romsa";"1990";"Utflyttinger";5057
